"sno","state","category","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015"
62,"Maharashtra",2,2.93333333333333,5.49166666666667,9.01,14.2088607594937,13.2974358974359,12.8740740740741,12.6053571428571,13.5898305084746,14.1847222222222,14.5854166666667,20.1791666666667,18.5777777777778,17.2321428571429,14.7442857142857,16.3444444444444,14.6576388888889,5.76966292134831,16.4358933333333,15.1871814092954,15.2556407447973,15.0642386671833,14.9458782742681,13.2253429878049,15.8847381602927,16.425702811245,15.6253693541579,15.8035754189944,16.9600811907984,14.6621621621622
63,"Maharashtra",3,4.4,0,0,0,0,14.7,24.43,18.2340909090909,23.6833333333333,23.55,30.1275862068965,41.6305555555556,33.4878048780488,30.441935483871,35.1944444444444,35.26,0,0,8.25714285714286,4.49888888888889,4.05555555555556,6.82526315789474,6.1039603960396,6.03,7.75961538461539,8.76923076923077,9.39795918367347,9.98969072164948,10.8383838383838
64,"Manipur",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,"Manipur",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.12857142857143,1.715,0,0,0,0,0,0,0
66,"Manipur",3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
67,"Meghalaya",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83.0147509568965,73.5353535353535,34.9277108433735,21.5242718446602,26.3285714285714,13.7279411764706
68,"Meghalaya",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.065,0,1.00267857142857,1.50434782608696,0.130177514792899,0.0465116279069767,2.31759259260256,2.62933333333333,2.2046783625731,2.26432532347505,2.08905380333952,2.015
69,"Meghalaya",3,0,0,0,0,2.6625,0,0,0,0,0,6.29166666666667,0.916666666666667,0.925,0.985714285714286,3.54583333333333,3.94,0,0,0,0,0,0,0,0,0,0,0,0,0
70,"Mizoram",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
71,"Mizoram",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.952313167259787,0.0360544217687075,0,0,2,2,2,2.12178000581168,2.04152046783596,2.03727272727273
72,"Mizoram",3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73,"Nagaland",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
74,"Nagaland",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.823584905660377,0.555288461538462,0.024537037037037,0.0411111111111111,2,2,0,1.99497487437186,0,2
75,"Nagaland",3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
76,"Odisha",1,0,8.86666666666667,11.94,7.15833333333333,6.03636363636364,17.18,12.4333333333333,5.48333333333333,4.025,10.6,3.6,9.76,3.41666666666667,5.53,6.65833333333333,9.54166666666667,0,4.27492113564669,4.728125,6.34033149171271,6.79429280397022,8.26067961165048,7.89758064516129,7.50955111104799,0,6.0498687664042,7.31048387096774,7.45945945945946,6.58803986710963
77,"Odisha",2,0,4.50909090909091,9.46363636363636,7.28888888888889,2.975,18.1583333333333,17.7545454545455,0,8.65,15.4,3.20833333333333,9.96,5,5.59166666666667,10.7166666666667,16,0,2.72276515151515,2.24240121580547,2.22908560311284,1.98061142397425,2.0500417710944,2.18744588744589,3.19976839636588,2.15273775216138,3.37256281407035,3.11003627569528,4.0436341900777,4.38379888268156
78,"Odisha",3,0,0,0,0,0,12.3166666666667,25.424,22.2296296296296,21.8071428571429,12.4654545454545,15.82,19.2452830188679,11.9866666666667,12.535,8.66666666666666,9.57966101694915,0,0,0,0,0,0,0,0,0,0,0,0,0
79,"Puducherry",1,0,21.72,18.5363636363636,22.9181818181818,18.47,0,31.05,52.6416666666667,82.2916666666667,91.1416666666667,111.966666666667,113.766666666667,96.5777777777778,37.6,11.6545454545455,18.2333333333333,0,24.2164948453608,21.4426966292135,13.1073684210526,3.79183673469388,5.23088235294118,3.3,6.43573170739024,7.40845070422535,8.06818181818182,6.51063829787234,10.2408759124088,11.0060975609756
80,"Puducherry",2,0,5.55384615384615,3.23636363636364,3.51818181818182,5.31,0,11.3958333333333,15.6208333333333,27.6083333333333,32.225,31.325,30.5809523809524,17.1952380952381,17.7166666666667,9.05,15.1875,0,21.186170212766,12.8172972972973,7.47914438502674,3.2247572815534,3.45705882352941,2.54047619047619,5.54147398845087,6.61375,7.17204301075269,5.2568306010929,8.24242424242424,8.86111111111111
81,"Puducherry",3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
82,"Punjab",1,0,3.33157894736842,0.49,12.4166666666667,24.9333333333333,19.8666666666667,0,0,0,16.4027777777778,19.6882352941176,0,19.3125,12.0138888888889,11.9361111111111,11.1384615384615,11.1034482758621,14.4340425531915,17.0625267665953,12.7779220779221,11.5405381944444,10.1549283154122,8.98386363636365,10.622458857696,10.4185332011893,10.0683229813665,9.67985074626866,8.63101604278075,8.80601741884402
83,"Punjab",2,0,4.73636363636364,0.5,13.5695652173913,16.3333333333333,18.06,0,0,0,15.8545454545455,19.0409090909091,0,19.4869565217391,12.3833333333333,12.0833333333333,11.0285714285714,12.3883495145631,14.5809523809524,13.1616099071207,11.5583170254403,10.1900722021661,9.87751091703056,9.55039370078739,10.2260416666667,9.93082133784926,8.99628252788104,8.78838174273859,8.2734375,6.34079283887468
84,"Punjab",3,0,0,0,0,17.6,33.1814814814815,0,0,4.08387096774194,16.0964285714286,23.1125,0,22.6833333333333,21.4166666666667,19.5111111111111,12.6583333333333,0,0,0,0,0,0,0,0,0,0,0,0,0
