"sno","state","category","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015"
87,"Rajasthan",3,29.33,59.3272727272727,64.96,67.1083333333333,74.45,67.9555555555555,67.7457142857143,64.0543859649123,62.8222222222222,65.1864406779661,52.5416666666667,58.3533333333333,56.5851063829787,58.8964285714286,55.1135593220339,44.2172413793104,0,0,0,0,0,0,0,0,0,0,0,0,0
88,"Sikkim",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
89,"Sikkim",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.8,0,0,0,0,0,0,0,0
90,"Sikkim",3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
91,"Tamil Nadu",1,1.00714285714286,11.5121212121212,28.3965517241379,22.7177777777778,19.0068181818182,11.4333333333333,13.1916666666667,12.8126582278481,17.3581818181818,7.96111111111111,12.54375,17.9836734693878,12.4657894736842,16.2022222222222,22.8175438596491,22.5933333333333,0,25.0650531914894,22.4021739130435,24.526254180602,21.2182258064516,20.1892261001517,19.5302575107296,19.6098955222552,24.6537890044577,21.7954531946508,20.5159817351598,21.6486796785304,20.9648173207037
92,"Tamil Nadu",2,1.075,11.97,19.0129032258065,17.7210526315789,17.480701754386,11.5357142857143,18.025,15.35,11.3,9.85833333333333,12.05,17.8216666666667,20.472,21.1020408163265,21.6537313432836,23.3958333333333,0,21.078956043956,25.4780423280423,24.8632876712329,20.778165374677,19.1703619909502,19.52663476874,17.2667214495752,20.2338169642857,19.3534401508011,21.7164093767867,22.2051792828685,21.1561100447857
93,"Tamil Nadu",3,0,0,0,0,8.55,0,0,19.35,13.4736842105263,9.35882352941176,15.5683333333333,15.5790697674419,13.2280701754386,33.936,38.4875,32.2160714285714,0,0,0,0,0,0,0,0,0,0,0,0,0
94,"Telangana",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38.9233333333334,23.9042857142857
95,"Telangana",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.0886597938144,18.4635193133047
96,"Telangana",3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.2547169811321,20.2037037037037
97,"Tripura",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98,"Tripura",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
